epoch;best_distance;avg_best_10%;median;avg_worst_10%;avg;worst_distance;std_deviation;conflict_percentage;avgDiff;0Diff;02Diff
34;14750.782;14750.782;15866.308;16854.034;16019.135;16854.034;642.579;25.365;38.359;.000;.000
35;14739.385;14739.385;15866.308;16854.034;16017.995;16854.034;645.083;24.167;37.749;.000;.000
36;14739.385;14739.385;15866.308;16711.062;15939.471;16711.062;652.234;24.233;37.561;.000;.000
37;14291.219;14291.219;15866.308;16711.062;15855.021;16711.062;792.315;23.571;38.269;.000;.000
38;14076.920;14076.920;15853.280;16711.062;15758.510;16711.062;804.612;24.208;37.316;.000;.000
39;14076.920;14076.920;15853.280;16711.062;15701.825;16711.062;808.008;23.336;35.951;.000;.000
40;14032.984;14032.984;15665.591;16434.199;15565.078;16434.199;736.442;21.826;34.411;.000;.000
41;14032.984;14032.984;15665.591;16434.199;15516.507;16434.199;773.351;22.525;34.058;.000;.000
42;14032.984;14032.984;15574.367;16118.418;15302.207;16118.418;688.212;21.591;34.206;.000;.000
43;14032.984;14032.984;15476.900;15999.254;15198.066;15999.254;605.634;22.152;34.518;.000;.000
44;13845.562;13845.562;15476.900;15725.603;15105.170;15725.603;633.637;21.169;34.053;.000;.000
45;13845.562;13845.562;15414.528;15725.603;15004.152;15725.603;656.701;20.637;33.104;.000;.000
46;13691.845;13691.845;15414.528;15592.599;14941.830;15592.599;697.816;19.865;31.438;.000;.000
47;13691.845;13691.845;15414.528;15592.599;14931.243;15592.599;699.290;21.934;32.211;.000;.000
48;13691.845;13691.845;15414.528;15592.599;14903.735;15592.599;710.517;20.522;30.669;.000;.000
49;13691.845;13691.845;14946.922;15533.629;14737.805;15533.629;707.582;19.686;29.138;.000;.000
50;13691.845;13691.845;14946.922;15414.528;14656.784;15414.528;631.120;20.664;29.886;.000;.000
51;13675.191;13675.191;14946.922;15344.529;14602.761;15344.529;638.238;21.049;31.395;.000;.000
52;13675.191;13675.191;14933.789;15320.524;14570.558;15320.524;641.983;21.127;33.024;.000;.000
53;13625.282;13625.282;14919.814;15146.415;14488.084;15146.415;646.399;20.547;33.218;.000;.000
54;13622.467;13622.467;14795.458;15146.415;14474.766;15146.415;639.618;20.162;32.240;.000;.000
55;13570.248;13570.248;14738.743;15110.571;14416.019;15110.571;619.498;19.882;32.173;.000;.000
56;13570.248;13570.248;14721.069;15086.384;14397.646;15086.384;607.070;18.078;30.450;.000;.000
57;13570.248;13570.248;14530.682;15086.384;14337.978;15086.384;573.947;17.699;29.101;.000;.000
58;13489.006;13489.006;14401.502;15015.549;14242.341;15015.549;554.095;17.292;27.484;.000;.000
59;13431.167;13431.167;14255.897;15015.549;14200.885;15015.549;565.370;17.007;25.023;.000;.000
60;13345.113;13345.113;14242.778;15015.549;14170.761;15015.549;579.830;16.230;23.859;.000;.000
61;13345.113;13345.113;14242.778;14869.291;14122.312;14869.291;545.186;17.640;25.359;.000;.000
62;13241.889;13241.889;14101.451;14763.005;14027.668;14763.005;533.671;18.314;25.778;.000;.000
63;13185.175;13185.175;14101.451;14763.005;14012.992;14763.005;534.042;17.591;24.549;.000;.000
64;13177.536;13177.536;14101.451;14678.968;13979.032;14678.968;506.585;17.721;24.458;.000;.000
65;13177.536;13177.536;14101.451;14678.968;13968.230;14678.968;503.753;16.757;23.748;.000;.000
66;12914.328;12914.328;14101.451;14678.968;13881.853;14678.968;571.416;18.637;24.673;.000;.000
67;12914.328;12914.328;14017.032;14403.903;13775.340;14403.903;491.375;18.451;25.575;.000;.000
68;12914.328;12914.328;13871.589;14403.903;13738.380;14403.903;488.561;17.748;24.640;.000;.000
69;12914.328;12914.328;13871.589;14403.903;13677.143;14403.903;542.464;17.360;25.650;.000;.000
70;12914.328;12914.328;13871.589;14403.903;13664.376;14403.903;530.333;16.912;26.306;.000;.000
71;12857.676;12857.676;13871.589;14403.903;13598.801;14403.903;573.116;17.463;27.483;.000;.000
72;12749.790;12749.790;13871.589;14403.903;13585.465;14403.903;587.752;19.255;30.205;.000;.000
73;12376.148;12376.148;13866.431;14388.003;13524.664;14388.003;668.379;18.654;30.119;.000;.000
74;12376.148;12376.148;13866.431;14388.003;13512.465;14388.003;678.980;19.260;30.390;.000;.000
75;12261.036;12261.036;13822.580;14041.950;13435.310;14041.950;633.617;19.257;28.638;.000;.000
76;12261.036;12261.036;13822.580;14041.950;13433.416;14041.950;632.498;19.105;27.726;.000;.000
77;12261.036;12261.036;13636.624;14041.950;13359.650;14041.950;599.127;20.412;29.801;.000;.000
78;12261.036;12261.036;13522.830;13954.607;13289.540;13954.607;589.493;18.625;30.464;.000;.000
79;12261.036;12261.036;13522.830;13912.728;13272.704;13912.728;571.450;18.561;28.784;.000;.000
80;12261.036;12261.036;13357.326;13906.849;13228.686;13906.849;558.143;17.892;29.869;.000;.000
81;12261.036;12261.036;13330.952;13906.849;13193.417;13906.849;573.884;17.363;29.793;.000;.000
82;12261.036;12261.036;13330.952;13888.238;13146.017;13888.238;568.369;16.578;30.563;.000;.000
83;12141.611;12141.611;13330.952;13888.238;13124.386;13888.238;604.652;17.037;30.779;.000;.000
84;12141.611;12141.611;13330.952;13888.238;13098.212;13888.238;578.273;17.262;30.243;.000;.000
85;12141.611;12141.611;13298.976;13888.238;13060.335;13888.238;575.786;18.123;31.551;.000;.000
86;12141.611;12141.611;13298.976;13888.238;13044.935;13888.238;585.499;16.843;30.339;.000;.000
87;12141.611;12141.611;13289.963;13644.244;12999.261;13644.244;529.078;16.343;30.088;.000;.000
88;12141.611;12141.611;13206.470;13644.244;12976.028;13644.244;518.890;17.961;32.259;.000;.000
89;12141.611;12141.611;12942.849;13644.244;12943.645;13644.244;509.383;18.608;31.054;.000;.000
90;12141.611;12141.611;12942.849;13644.244;12934.875;13644.244;506.035;19.426;31.198;.000;.000
91;12044.508;12044.508;12914.328;13644.244;12876.575;13644.244;534.724;20.086;31.940;.000;.000
92;11982.517;11982.517;12914.328;13644.244;12868.908;13644.244;545.492;19.157;30.756;.000;.000
93;11982.517;11982.517;12914.328;13644.244;12837.442;13644.244;535.436;18.157;29.495;.000;.000
94;11960.347;11960.347;12914.328;13644.244;12804.949;13644.244;546.045;16.174;25.880;.000;.000
95;11922.604;11922.604;12839.085;13644.244;12755.741;13644.244;545.206;15.674;24.850;.000;.000
96;11922.604;11922.604;12839.085;13644.244;12746.632;13644.244;539.002;14.574;23.960;.000;.000
97;11922.604;11922.604;12813.563;13644.244;12722.471;13644.244;549.910;16.069;23.175;.000;.000
98;11922.604;11922.604;12690.146;13644.244;12685.751;13644.244;559.801;14.716;22.581;.000;.000
99;11801.515;11801.515;12690.146;13644.244;12656.830;13644.244;584.849;17.453;25.961;.000;.000
100;11801.515;11801.515;12690.146;13644.244;12654.363;13644.244;584.166;16.417;25.880;.000;.000
101;11643.038;11643.038;12548.982;13644.244;12565.589;13644.244;573.542;16.174;27.564;.000;.000
102;11643.038;11643.038;12548.982;13644.244;12490.650;13644.244;583.849;15.625;29.359;.000;.000
103;11641.569;11641.569;12507.406;13644.244;12415.077;13644.244;614.787;16.015;30.395;.000;.000
104;11625.363;11625.363;12406.613;13644.244;12398.491;13644.244;616.352;16.642;31.526;.000;.000
105;11450.202;11450.202;12406.613;13644.244;12346.942;13644.244;666.648;16.000;28.590;.000;.000
106;11450.202;11450.202;12388.955;13644.244;12319.484;13644.244;665.698;17.027;26.865;.000;.000
107;11450.202;11450.202;12367.712;13644.244;12282.398;13644.244;634.498;18.816;27.881;.000;.000
108;11450.202;11450.202;12367.712;13644.244;12269.655;13644.244;643.665;16.873;25.649;.000;.000
109;11431.349;11431.349;12357.752;13360.803;12180.836;13360.803;574.425;18.561;27.406;.000;.000
110;11431.349;11431.349;12049.337;13360.803;12146.677;13360.803;573.822;19.100;27.390;.000;.000
111;11431.349;11431.349;12049.337;13360.803;12134.998;13360.803;574.110;16.922;24.891;.000;.000
112;11289.969;11289.969;12049.337;13360.803;12108.760;13360.803;594.678;15.831;22.509;.000;.000
113;11289.969;11289.969;12049.337;13360.803;12087.172;13360.803;588.475;15.034;21.926;.000;.000
114;11289.969;11289.969;12049.337;13360.803;12061.471;13360.803;577.368;15.338;20.795;.000;.000
115;11275.024;11275.024;12004.194;13360.803;12049.670;13360.803;576.721;15.892;20.563;.000;.000
116;11275.024;11275.024;12004.194;13280.007;12035.907;13280.007;555.328;16.934;22.288;.000;.000
117;11275.024;11275.024;12004.194;13280.007;12015.360;13280.007;570.676;16.547;21.790;.000;.000
118;11275.024;11275.024;12002.540;13280.007;11992.283;13280.007;572.082;16.804;21.529;.000;.000
119;11275.024;11275.024;12002.540;13280.007;11983.831;13280.007;571.113;15.272;20.438;.000;.000
120;11275.024;11275.024;12002.540;13280.007;11971.046;13280.007;581.670;17.243;21.670;.000;.000
121;11230.078;11230.078;11958.724;13280.007;11900.498;13280.007;589.430;17.806;22.640;.000;.000
122;11230.078;11230.078;11958.724;13280.007;11899.099;13280.007;588.784;16.346;22.044;.000;.000
123;11230.078;11230.078;11958.724;13280.007;11893.256;13280.007;588.366;18.316;23.814;.000;.000
124;11230.078;11230.078;11832.323;13119.474;11842.515;13119.474;540.883;16.706;23.101;.000;.000
125;11230.078;11230.078;11832.323;13119.474;11825.257;13119.474;546.749;18.125;24.600;.000;.000
126;11230.078;11230.078;11832.323;13119.474;11825.257;13119.474;546.749;17.537;25.388;.000;.000
127;11230.078;11230.078;11788.389;13119.474;11820.863;13119.474;546.862;17.748;25.750;.000;.000
128;11230.078;11230.078;11788.389;13119.474;11820.863;13119.474;546.862;17.627;25.420;.000;.000
129;11230.078;11230.078;11767.400;13119.474;11818.765;13119.474;547.041;18.799;26.969;.000;.000
130;11230.078;11230.078;11685.692;13119.474;11799.670;13119.474;546.307;18.828;28.534;.000;.000
131;11230.078;11230.078;11685.692;13119.474;11797.520;13119.474;547.876;18.642;27.709;.000;.000
132;11230.078;11230.078;11685.692;13119.474;11797.520;13119.474;547.876;18.471;27.821;.000;.000
133;11230.078;11230.078;11685.692;13119.474;11795.335;13119.474;549.551;19.034;27.198;.000;.000
134;11230.078;11230.078;11657.273;13119.474;11786.879;13119.474;553.764;18.125;26.124;.000;.000
135;11230.078;11230.078;11657.273;13119.474;11786.879;13119.474;553.764;17.199;25.691;.000;.000
136;11230.078;11230.078;11657.273;13119.474;11784.728;13119.474;555.600;16.556;23.999;.000;.000
137;11230.078;11230.078;11657.273;13119.474;11784.000;13119.474;556.239;17.412;24.098;.000;.000
138;11230.078;11230.078;11657.273;13119.474;11774.085;13119.474;560.474;17.049;23.141;.000;.000
139;11227.559;11227.559;11657.273;13119.474;11771.129;13119.474;558.958;18.346;23.845;.000;.000
140;11227.559;11227.559;11657.273;13119.474;11771.129;13119.474;558.958;17.017;25.250;.000;.000
141;11227.559;11227.559;11657.273;13119.474;11771.129;13119.474;558.958;17.998;25.335;.000;.000
142;11227.559;11227.559;11657.273;13119.474;11771.129;13119.474;558.958;16.645;23.004;.000;.000
143;11227.559;11227.559;11657.273;13093.390;11767.658;13093.390;551.582;17.750;24.633;.000;.000
144;11227.559;11227.559;11657.273;13093.390;11767.658;13093.390;551.582;18.360;24.925;.000;.000
145;11227.559;11227.559;11657.273;13093.390;11729.124;13093.390;557.887;18.434;23.375;.000;.000
146;11227.559;11227.559;11657.273;12840.777;11703.863;12840.777;490.953;16.537;22.396;.000;.000
147;11227.559;11227.559;11657.273;12840.777;11683.637;12840.777;477.156;17.066;23.405;.000;.000
148;11227.559;11227.559;11657.273;12840.777;11683.637;12840.777;477.156;19.120;26.314;.000;.000
149;11227.559;11227.559;11657.273;12840.777;11683.637;12840.777;477.156;17.336;25.914;.000;.000
150;11227.559;11227.559;11657.273;12840.777;11683.637;12840.777;477.156;18.147;25.689;.000;.000
151;11227.559;11227.559;11657.273;12840.777;11683.637;12840.777;477.156;18.591;25.315;.000;.000
152;11227.559;11227.559;11657.273;12840.777;11679.715;12840.777;477.737;16.716;24.685;.000;.000
153;11227.559;11227.559;11657.273;12641.214;11653.013;12641.214;423.237;15.821;23.331;.000;.000
154;11058.734;11058.734;11598.415;12641.214;11585.954;12641.214;468.128;16.806;23.055;.000;.000
155;11058.734;11058.734;11598.415;12641.214;11585.954;12641.214;468.128;16.998;23.558;.000;.000
156;11058.734;11058.734;11598.415;12641.214;11570.209;12641.214;458.796;16.348;22.971;.000;.000
157;11058.734;11058.734;11598.415;12641.214;11563.687;12641.214;455.595;14.738;23.841;.000;.000
158;11058.734;11058.734;11598.415;12641.214;11553.021;12641.214;450.765;18.238;26.095;.000;.000
159;11058.734;11058.734;11598.415;12641.214;11553.021;12641.214;450.765;19.113;28.606;.000;.000
160;11058.734;11058.734;11341.558;12641.214;11486.674;12641.214;476.177;17.581;28.408;.000;.000
161;11058.734;11058.734;11341.558;12641.214;11475.678;12641.214;472.221;17.748;26.866;.000;.000
162;11058.734;11058.734;11341.558;12641.214;11452.817;12641.214;467.067;16.730;24.153;.000;.000
163;11058.734;11058.734;11341.558;12641.214;11446.449;12641.214;465.576;17.750;24.528;.000;.000
164;11058.734;11058.734;11341.558;12641.214;11421.566;12641.214;466.201;15.571;25.623;.000;.000
165;11058.734;11058.734;11341.558;12641.214;11421.566;12641.214;466.201;15.547;23.820;.000;.000
166;11058.734;11058.734;11341.558;12641.214;11421.566;12641.214;466.201;16.811;26.496;.000;.000
167;11008.563;11008.563;11272.373;12641.214;11409.072;12641.214;472.721;15.559;24.334;.000;.000
168;10991.175;10991.175;11242.580;12641.214;11399.748;12641.214;477.395;14.743;24.334;.000;.000
169;10982.869;10982.869;11242.580;12641.214;11389.047;12641.214;480.217;14.603;24.859;.000;.000
170;10933.258;10933.258;11242.580;12458.446;11343.437;12458.446;432.723;16.103;24.051;.000;.000
171;10904.570;10904.570;11181.151;12458.446;11317.484;12458.446;447.042;15.632;22.866;.000;.000
172;10795.916;10795.916;11181.151;12458.446;11287.200;12458.446;458.318;16.098;24.110;.000;.000
173;10795.916;10795.916;11181.151;12425.476;11210.772;12425.476;462.888;13.620;22.724;.000;.000
174;10795.916;10795.916;11181.151;12425.476;11210.772;12425.476;462.888;14.032;22.769;.000;.000
175;10795.916;10795.916;11181.151;12425.476;11208.270;12425.476;462.886;15.358;23.770;.000;.000
176;10795.916;10795.916;11181.151;12326.070;11198.330;12326.070;434.008;15.167;22.970;.000;.000
177;10795.916;10795.916;11181.151;12326.070;11198.330;12326.070;434.008;13.309;20.785;.000;.000
178;10795.916;10795.916;11181.151;12326.070;11196.873;12326.070;435.066;13.789;21.904;.000;.000
179;10758.417;10758.417;11096.493;12326.070;11179.302;12326.070;439.583;15.480;21.829;.000;.000
180;10754.863;10754.863;11092.651;12326.070;11161.318;12326.070;444.068;14.512;22.901;.000;.000
181;10754.863;10754.863;11092.651;12326.070;11154.787;12326.070;446.032;17.569;24.699;.000;.000
182;10585.591;10585.591;11092.651;12326.070;11123.190;12326.070;474.262;14.159;23.200;.000;.000
183;10585.591;10585.591;11087.235;12326.070;11113.592;12326.070;474.793;14.963;22.366;.000;.000
184;10585.591;10585.591;11087.235;12326.070;11113.592;12326.070;474.793;16.926;23.410;.000;.000
185;10585.591;10585.591;11064.299;12326.070;11065.303;12326.070;502.489;15.289;23.855;.000;.000
186;10585.591;10585.591;11064.299;11967.753;11029.471;11967.753;406.133;15.478;24.345;.000;.000
187;10540.544;10540.544;11064.299;11967.753;11023.540;11967.753;413.472;15.529;25.024;.000;.000
188;10540.544;10540.544;11047.209;11875.473;11012.603;11875.473;390.240;15.831;26.340;.000;.000
189;10481.167;10481.167;11003.177;11875.473;10996.115;11875.473;398.625;18.458;28.990;.000;.000
190;10481.167;10481.167;11003.177;11875.473;10992.160;11875.473;396.233;17.505;29.301;.000;.000
191;10481.167;10481.167;11003.177;11875.473;10992.160;11875.473;396.233;16.363;29.230;.000;.000
192;10481.167;10481.167;10985.230;11875.473;10990.366;11875.473;396.218;14.988;27.773;.000;.000
193;10481.167;10481.167;10985.230;11875.473;10987.863;11875.473;399.127;16.642;27.921;.000;.000
194;10481.167;10481.167;10985.230;11679.941;10968.310;11679.941;352.927;17.480;28.291;.000;.000
195;10481.167;10481.167;10985.230;11560.146;10956.331;11560.146;327.182;17.828;28.785;.000;.000
196;10471.748;10471.748;10985.230;11508.891;10950.263;11508.891;318.475;17.569;27.664;.000;.000
197;10450.881;10450.881;10951.154;11485.734;10942.298;11485.734;317.289;17.772;27.870;.000;.000
198;10450.881;10450.881;10951.154;11370.392;10916.331;11370.392;286.235;15.824;26.870;.000;.000
199;10450.881;10450.881;10951.154;11370.392;10894.703;11370.392;274.075;16.647;27.198;.000;.000
