epoch;best_distance;avg_best_10%;median;avg_worst_10%;avg;worst_distance;std_deviation;conflict_percentage;avgDiff;0Diff;02Diff
74;15017.556;15535.834;16905.024;20716.230;17133.275;22938.079;1423.650;25.824;25.840;.000;.000
75;14987.594;15521.337;16851.021;20826.602;17126.141;23432.632;1465.961;22.297;24.715;.000;.000
76;14929.605;15460.459;16795.682;20630.007;17031.709;23443.373;1440.728;23.243;24.215;.000;.000
77;14757.488;15385.724;16749.535;20398.680;16970.281;23273.334;1396.112;22.797;23.720;.000;.000
78;14757.488;15284.264;16673.568;20305.480;16898.896;22973.300;1395.055;20.824;22.705;.000;.000
79;14757.488;15238.617;16591.134;19848.804;16750.583;22696.759;1284.271;23.743;24.480;.000;.000
80;14619.143;15195.216;16557.574;19884.093;16757.139;22560.166;1302.194;23.149;25.410;.000;.000
81;14574.259;15125.950;16511.939;20171.958;16734.229;23410.622;1407.367;23.297;24.035;.000;.000
82;14559.152;15090.331;16481.027;20110.299;16691.005;22258.899;1372.846;23.824;24.220;.000;.000
83;14530.919;15069.010;16458.996;20231.645;16708.518;22752.350;1432.187;23.054;23.345;.000;.000
84;14528.418;15055.348;16423.868;20281.060;16654.333;22802.330;1437.076;24.446;24.460;.000;.000
85;14443.651;15030.253;16406.539;20265.466;16659.128;22752.728;1451.041;26.014;25.550;.000;.000
86;14443.651;15026.197;16404.523;20498.781;16691.568;23160.184;1529.722;23.243;25.960;.000;.000
87;14431.836;14988.348;16374.325;20376.953;16638.277;23048.690;1491.304;22.932;24.725;.000;.000
88;14424.586;14933.880;16377.906;20005.366;16576.826;22535.046;1392.924;25.351;27.105;.000;.000
89;14424.586;14885.249;16363.293;20446.267;16622.484;22682.220;1527.306;25.324;26.320;.000;.000
90;14399.024;14885.769;16338.961;20544.857;16625.555;22897.449;1559.247;23.716;26.235;.000;.000
91;14310.748;14836.648;16306.024;20286.152;16549.308;23220.395;1497.323;24.324;25.830;.000;.000
92;14191.055;14794.199;16279.777;20009.495;16517.528;22740.917;1437.282;24.068;25.260;.000;.000
93;14147.344;14754.740;16239.878;20235.708;16524.655;22271.784;1503.201;23.068;25.655;.000;.000
94;14147.344;14698.605;16202.706;19957.211;16418.135;22403.474;1427.657;24.568;27.250;.000;.000
95;14127.485;14643.175;16192.758;20200.253;16444.491;23349.984;1520.325;22.851;27.000;.000;.000
96;14050.645;14598.100;16150.088;20014.651;16387.619;23031.130;1504.509;24.135;27.225;.000;.000
97;14025.959;14525.421;16098.656;20002.599;16315.846;22659.729;1499.902;23.689;27.870;.000;.000
98;13971.364;14489.633;16039.441;20035.785;16283.441;22347.782;1519.891;22.959;26.860;.000;.000
99;13919.037;14452.494;15943.676;19880.257;16206.233;22403.079;1488.270;24.176;27.200;.000;.000
100;13919.037;14435.486;15925.562;20071.680;16210.645;22821.114;1548.374;22.811;26.370;.000;.000
101;13909.951;14423.668;15907.871;19852.376;16153.731;22263.758;1494.102;23.703;25.520;.000;.000
102;13909.951;14432.635;15859.206;20183.547;16154.667;22598.696;1587.483;22.514;25.095;.000;.000
103;13900.833;14409.217;15822.646;19444.707;16048.086;22050.675;1399.825;24.797;27.330;.000;.000
104;13900.833;14395.392;15794.579;19876.762;16083.742;22052.676;1510.521;22.703;26.790;.000;.000
105;13900.833;14357.528;15727.655;19685.354;15992.017;22293.601;1471.913;23.378;26.025;.000;.000
106;13883.503;14354.136;15736.256;19660.675;15990.317;22504.795;1477.892;25.568;27.515;.000;.000
107;13883.503;14340.582;15712.884;19848.260;16020.887;22424.920;1541.876;23.892;26.890;.000;.000
108;13883.503;14335.777;15713.021;19805.309;15985.113;22652.430;1529.103;22.986;26.680;.000;.000
109;13749.496;14305.354;15675.512;19542.322;15921.774;22142.678;1478.833;24.622;26.130;.000;.000
110;13659.198;14266.649;15645.770;20222.882;15995.118;22711.783;1666.484;23.608;27.125;.000;.000
111;13612.472;14237.237;15604.384;19672.966;15903.379;21680.317;1514.597;22.919;25.900;.000;.000
112;13612.472;14231.158;15598.901;19582.401;15889.387;22689.185;1508.476;24.865;27.680;.000;.000
113;13563.222;14183.229;15593.527;19878.466;15929.160;22760.949;1603.747;25.311;28.360;.000;.000
114;13511.963;14112.473;15593.264;19741.789;15890.593;22282.068;1573.014;23.257;26.680;.000;.000
115;13511.963;14074.985;15552.204;19887.849;15852.832;22762.171;1612.972;25.527;27.530;.000;.000
116;13504.635;14021.069;15550.995;19908.952;15862.232;22861.882;1640.354;24.581;27.460;.000;.000
117;13476.914;13973.932;15534.499;19330.155;15780.657;21694.425;1484.010;22.797;26.840;.000;.000
118;13476.914;13935.215;15461.446;19220.852;15713.634;22184.372;1468.615;24.865;26.770;.000;.000
119;13476.914;13919.532;15440.150;19603.305;15747.710;21644.213;1570.930;23.527;25.425;.000;.000
120;13476.914;13896.780;15418.835;19417.609;15687.218;22489.979;1536.969;24.270;27.205;.000;.000
121;13442.817;13906.257;15417.075;19476.789;15687.833;22405.021;1547.297;24.365;27.745;.000;.000
122;13442.817;13915.975;15399.918;19532.854;15726.719;21960.363;1564.278;25.297;28.430;.000;.000
123;13442.817;13911.883;15428.291;19706.801;15736.110;22491.037;1614.947;25.676;28.410;.000;.000
124;13442.817;13921.636;15429.369;19813.173;15736.516;22277.571;1635.163;25.649;27.805;.000;.000
125;13423.417;13896.830;15415.641;20122.815;15761.408;22270.876;1727.164;22.824;26.545;.000;.000
126;13255.096;13828.424;15354.999;19399.269;15603.604;22785.831;1563.807;24.405;27.930;.000;.000
127;13255.096;13789.994;15317.981;19454.806;15589.098;22420.033;1592.075;24.243;27.440;.000;.000
128;13253.236;13767.815;15315.348;19438.528;15582.061;21809.363;1573.156;23.257;27.870;.000;.000
129;13253.236;13726.594;15256.199;19102.093;15509.029;21512.282;1486.622;24.311;27.985;.000;.000
130;13225.699;13724.808;15207.963;19274.376;15500.768;22416.604;1561.125;22.635;28.005;.000;.000
131;13225.699;13716.531;15184.131;18880.307;15422.895;21043.771;1415.768;24.486;26.540;.000;.000
132;13174.815;13702.034;15162.761;19558.537;15504.856;22096.452;1621.718;23.554;26.980;.000;.000
133;13174.815;13699.918;15176.203;19542.119;15477.428;22304.395;1624.178;24.568;26.885;.000;.000
134;13174.418;13680.743;15134.057;19593.749;15477.578;22156.940;1642.352;26.365;28.150;.000;.000
135;13157.239;13647.240;15135.476;19685.182;15487.555;22309.392;1688.617;23.270;27.195;.000;.000
136;13066.548;13625.306;15119.724;18920.983;15347.290;21543.096;1462.435;22.054;25.120;.000;.000
137;13039.686;13582.833;15082.705;19034.230;15334.353;21387.998;1500.483;23.757;25.770;.000;.000
138;13007.745;13552.928;15036.630;19131.568;15334.947;21876.618;1553.739;23.919;27.435;.000;.000
139;12997.879;13520.828;15002.913;19187.227;15323.339;21913.900;1561.163;26.230;28.115;.000;.000
140;12997.879;13510.039;15038.710;19503.257;15390.027;22339.434;1665.987;26.635;26.680;.000;.000
141;12997.879;13521.060;15062.211;19718.016;15423.778;22731.014;1735.683;26.338;26.805;.000;.000
142;12997.879;13535.555;15095.198;19769.143;15453.259;22151.579;1707.517;25.797;26.875;.000;.000
143;12997.879;13505.776;15085.968;19314.269;15382.827;21253.449;1576.517;25.378;27.485;.000;.000
144;12993.179;13504.978;15095.310;19328.301;15397.559;21602.249;1601.217;24.270;26.515;.000;.000
145;12993.179;13504.455;15085.653;19277.810;15361.081;22220.899;1606.509;25.716;27.270;.000;.000
146;12904.481;13459.067;15069.504;19370.505;15412.439;21919.714;1645.903;23.446;26.530;.000;.000
147;12904.481;13444.289;15048.163;19158.007;15330.338;22493.540;1597.420;25.189;27.420;.000;.000
148;12872.617;13439.260;15004.695;19088.080;15287.141;21531.981;1536.698;23.662;27.045;.000;.000
149;12872.617;13419.428;14990.572;19093.802;15269.929;21990.879;1564.035;26.662;28.865;.000;.000
150;12872.617;13431.349;15003.601;19685.144;15384.120;22688.102;1724.776;26.500;28.530;.000;.000
151;12867.110;13410.662;15015.875;19877.210;15393.375;22333.794;1769.269;24.878;27.910;.000;.000
152;12867.110;13401.625;15023.618;18963.997;15293.119;21922.369;1536.811;23.378;26.695;.000;.000
153;12863.651;13400.012;14997.899;18882.785;15249.988;20922.255;1487.202;23.622;28.280;.000;.000
154;12849.222;13366.235;14998.855;18723.055;15221.347;21552.257;1464.201;21.338;26.160;.000;.000
155;12809.480;13372.119;15000.704;18556.916;15162.490;20881.940;1411.457;23.622;26.910;.000;.000
156;12799.235;13337.327;14984.203;18945.815;15200.157;21655.125;1540.370;24.365;27.870;.000;.000
157;12766.385;13321.522;15010.583;19114.681;15245.165;22153.879;1588.360;23.986;27.300;.000;.000
158;12720.428;13297.347;14996.718;19216.492;15237.886;21997.488;1617.560;22.216;26.140;.000;.000
159;12720.428;13263.821;14935.238;18628.998;15108.455;21390.108;1470.035;22.784;26.175;.000;.000
160;12684.452;13236.803;14888.004;18560.805;15053.214;21953.881;1470.508;23.595;25.425;.000;.000
161;12630.055;13200.080;14864.293;18917.558;15093.605;22079.872;1587.961;21.176;24.270;.000;.000
162;12567.518;13144.887;14818.034;18350.093;14969.524;21183.501;1433.198;22.000;23.840;.000;.000
163;12567.518;13105.117;14783.260;18766.451;15019.119;21093.313;1551.158;23.081;25.255;.000;.000
164;12566.275;13073.059;14746.505;18717.417;14999.635;20972.508;1543.092;21.730;25.470;.000;.000
165;12507.770;13033.035;14746.872;18669.717;14979.132;21341.595;1537.951;21.770;24.055;.000;.000
166;12499.419;13016.731;14724.904;18746.021;14984.434;21040.978;1561.821;22.027;24.945;.000;.000
167;12487.692;12984.010;14685.032;18733.699;14943.419;21584.973;1580.727;22.689;24.600;.000;.000
168;12487.692;12975.880;14727.460;18688.487;14956.089;22146.638;1579.159;22.824;25.275;.000;.000
169;12487.692;12956.084;14680.146;18872.251;14932.625;21585.701;1606.333;19.473;21.820;.000;.000
170;12487.165;12919.561;14632.543;18345.074;14818.877;20768.584;1469.948;21.649;23.770;.000;.000
171;12483.681;12892.752;14593.495;18255.668;14794.998;20900.250;1465.457;21.027;22.825;.000;.000
172;12428.573;12852.433;14573.948;18333.841;14761.229;21333.347;1511.631;21.568;23.655;.000;.000
173;12423.872;12856.552;14520.252;18118.125;14693.496;21688.181;1470.746;21.284;24.320;.000;.000
174;12420.366;12822.254;14491.108;18218.810;14699.202;20737.278;1481.410;22.419;25.135;.000;.000
175;12420.366;12813.787;14448.439;18568.144;14697.997;21603.334;1584.894;22.541;24.155;.000;.000
176;12420.366;12793.685;14406.476;18739.358;14690.176;22019.522;1629.711;20.311;22.945;.000;.000
177;12390.331;12758.987;14379.027;18436.681;14624.534;21421.610;1563.692;23.622;25.950;.000;.000
178;12385.091;12745.899;14380.369;18667.982;14673.861;22088.039;1650.217;22.270;23.590;.000;.000
179;12385.091;12729.594;14372.465;18539.416;14612.342;22279.116;1615.100;20.919;23.445;.000;.000
180;12381.665;12685.589;14343.352;18091.818;14532.299;21530.753;1519.913;23.149;25.095;.000;.000
181;12372.465;12671.408;14333.135;18594.721;14609.282;21030.327;1641.061;22.203;23.165;.000;.000
182;12372.233;12665.372;14343.433;18242.933;14575.977;20053.953;1532.659;21.824;22.320;.000;.000
183;12372.233;12681.934;14383.568;18251.986;14572.949;20977.829;1540.723;22.081;24.445;.000;.000
184;12345.349;12665.943;14373.750;18535.831;14601.956;21193.274;1616.677;22.797;25.435;.000;.000
185;12323.168;12685.234;14384.533;18199.416;14578.335;20777.382;1516.473;21.811;24.755;.000;.000
186;12302.675;12698.812;14360.149;18637.242;14607.385;21588.332;1647.351;24.189;25.915;.000;.000
187;12302.675;12691.039;14372.247;18448.617;14613.337;20933.928;1591.251;23.932;24.850;.000;.000
188;12302.675;12681.459;14382.522;18704.688;14624.856;21909.251;1670.147;24.081;25.130;.000;.000
189;12302.675;12660.911;14354.751;18417.269;14600.163;20671.181;1576.868;25.284;25.100;.000;.000
190;12302.675;12655.671;14355.735;18901.031;14658.159;21734.479;1728.030;24.757;25.390;.000;.000
191;12302.675;12658.775;14394.232;18898.812;14711.051;20979.067;1718.120;23.946;25.405;.000;.000
192;12302.675;12665.268;14407.217;18752.680;14687.009;21274.449;1670.087;23.176;24.610;.000;.000
193;12302.675;12659.742;14417.307;18886.296;14702.639;21775.160;1714.428;24.297;25.235;.000;.000
194;12299.644;12670.319;14436.004;18759.701;14697.362;22137.838;1684.957;24.257;25.005;.000;.000
195;12299.644;12651.019;14419.017;19102.135;14738.682;22089.194;1780.233;23.986;25.310;.000;.000
196;12299.644;12662.252;14455.068;18733.351;14703.693;20905.193;1657.853;23.824;26.075;.000;.000
197;12275.094;12614.070;14455.073;18727.602;14691.728;21194.177;1682.498;23.905;24.690;.000;.000
198;12264.221;12600.876;14412.414;18963.911;14710.315;21874.320;1773.922;23.108;25.480;.000;.000
199;12264.221;12584.865;14371.822;18786.588;14627.850;21415.098;1691.120;22.324;23.930;.000;.000
